Round,Round offset,Column offset,Row offset,Board offset,Team 1,Team 1 full name,Team 1 division,Player 1,Rating 1,Team 2,Team 2 full name,Team 2 division,Player 2,Rating 2
6,59,6,15,3,London Lions,London Lions,Central,Lawrence Cooper,2347,Minnesota,Minnesota Blizzard,Atlantic,Daniel Gurevich,2471
6,59,7,15,0,Stockholm,Stockholm Snowballs,Central,Baadur Jobava,2702,San Jose,San Jose Hackers,Pacific,Rauf Mamedov,2678
6,59,7,15,1,Stockholm,Stockholm Snowballs,Central,Levan Pantsulaia,2593,San Jose,San Jose Hackers,Pacific,Daniel Naroditsky,2626
6,59,7,15,2,Stockholm,Stockholm Snowballs,Central,Erik Blomqvist,2521,San Jose,San Jose Hackers,Pacific,Zviad Izoria,2601
6,59,7,15,3,Stockholm,Stockholm Snowballs,Central,Inna Agrest,2271,San Jose,San Jose Hackers,Pacific,Vinesh Ravuri,1918
7,62,0,18,0,Riga,Riga Magicians,Eastern,Toms Kantans,2524,Webster,Webster Windmills,Atlantic,Aleksandr Shimanov,2646
7,62,0,18,1,Riga,Riga Magicians,Eastern,Noel Studer,2478,Webster,Webster Windmills,Atlantic,Ray Robson,2644
7,62,0,18,2,Riga,Riga Magicians,Eastern,Arturs Bernotas,2431,Webster,Webster Windmills,Atlantic,Denes Boros,2475
7,62,0,18,3,Riga,Riga Magicians,Eastern,Vojtech Zwardon,2405,Webster,Webster Windmills,Atlantic,Katerina Nemcova,2315
7,62,1,18,0,Oslo,Oslo Trolls,Eastern,Roeland Pruijssers,2507,San Diego,San Diego Surfers,Pacific,Alexey Dreev,2648
7,62,1,18,1,Oslo,Oslo Trolls,Eastern,Ori Kobo,2482,San Diego,San Diego Surfers,Pacific,Samuel Sevian,2610
7,62,1,18,2,Oslo,Oslo Trolls,Eastern,Lars Oskar Hauge,2433,San Diego,San Diego Surfers,Pacific,Michael Brown,2499
7,62,1,18,3,Oslo,Oslo Trolls,Eastern,Kjetil Stokke,2335,San Diego,San Diego Surfers,Pacific,Tatev Abrahamyan,2333
7,62,2,18,0,Estonia,Estonia Horses,Eastern,Gadir Guseinov,2646,Montreal,Montreal Chessbrahs,Atlantic,Eric Hansen,2629
7,62,2,18,1,Estonia,Estonia Horses,Eastern,Avital Boruchovsky,2565,Montreal,Montreal Chessbrahs,Atlantic,Aman Hambleton,2479
7,62,2,18,2,Estonia,Estonia Horses,Eastern,Jaan Ehlvest,2536,Montreal,Montreal Chessbrahs,Atlantic,Raja Panjwani,2407
7,62,2,18,3,Estonia,Estonia Horses,Eastern,Sander Kukk,2178,Montreal,Montreal Chessbrahs,Atlantic,Shiyam Thavandiran,2385
7,62,3,18,0,Norway,Norway Gnomes,Eastern,Magnus Carlsen,2827,Miami,Miami Champions,Atlantic,Eduardo Iturrizaga,2665
7,62,3,18,1,Norway,Norway Gnomes,Eastern,Nils Grandelius,2653,Miami,Miami Champions,Atlantic,Yuniesky Quesada,2619
7,62,3,18,2,Norway,Norway Gnomes,Eastern,Ruifeng Li,2585,Miami,Miami Champions,Atlantic,Julio Becerra Rivero,2536
7,62,3,18,3,Norway,Norway Gnomes,Eastern,Francisco Silva Gonzalez,2062,Miami,Miami Champions,Atlantic,Nicholas Rosenthal,2164
7,62,4,18,0,Australia,Australia Kangaroos,Pacific,Evgenij Miroshnichenko,2606,Amsterdam,Amsterdam Mosquitoes,Central,Suat Atalik,2537
7,62,4,18,1,Australia,Australia Kangaroos,Pacific,Zong-Yuan Zhao,2543,Amsterdam,Amsterdam Mosquitoes,Central,David Klein,2491
7,62,4,18,2,Australia,Australia Kangaroos,Pacific,Anton Smirnov,2508,Amsterdam,Amsterdam Mosquitoes,Central,Quinten Ducarmon,2473
7,62,4,18,3,Australia,Australia Kangaroos,Pacific,Brandon Clarke,2319,Amsterdam,Amsterdam Mosquitoes,Central,Miguoel Admiraal,2448
7,62,5,18,0,Minnesota,Minnesota Blizzard,Atlantic,Mauricio Flores,2529,London Towers,London Towers,Central,Ameet Ghasi,2475
7,62,5,18,1,Minnesota,Minnesota Blizzard,Atlantic,Andrew Tang,2488,London Towers,London Towers,Central,Roman Yanchenko,2436
7,62,5,18,2,Minnesota,Minnesota Blizzard,Atlantic,Akshat Chandra,2481,London Towers,London Towers,Central,David Gorodetzky,2418
7,62,5,18,3,Minnesota,Minnesota Blizzard,Atlantic,Daniel Gurevich,2471,London Towers,London Towers,Central,Aaron Summerscale,2395
7,62,6,18,0,San Jose,San Jose Hackers,Pacific,Rauf Mamedov,2678,London Lions,London Lions,Central,Yang-Fan Zhou,2461
7,62,6,18,1,San Jose,San Jose Hackers,Pacific,Daniel Naroditsky,2626,London Lions,London Lions,Central,Justin Tan,2439
7,62,6,18,2,San Jose,San Jose Hackers,Pacific,Zviad Izoria,2601,London Lions,London Lions,Central,Ravi Haria,2398
7,62,6,18,3,San Jose,San Jose Hackers,Pacific,Vinesh Ravuri,1918,London Lions,London Lions,Central,Lawrence Cooper,2347
7,62,7,18,0,Las Vegas,Las Vegas Desert Rats,Pacific,Sergei Azarov,2567,Stockholm,Stockholm Snowballs,Central,Baadur Jobava,2702
7,62,7,18,1,Las Vegas,Las Vegas Desert Rats,Pacific,Robert Aghasaryan,2531,Stockholm,Stockholm Snowballs,Central,Levan Pantsulaia,2593
7,62,7,18,2,Las Vegas,Las Vegas Desert Rats,Pacific,Levon Altounian,2443,Stockholm,Stockholm Snowballs,Central,Erik Blomqvist,2521
7,62,7,18,3,Las Vegas,Las Vegas Desert Rats,Pacific,Joel Banawa,2401,Stockholm,Stockholm Snowballs,Central,Inna Agrest,2271
8,65,0,21,0,San Diego,San Diego Surfers,Pacific,Alexey Dreev,2648,Riga,Riga Magicians,Eastern,Toms Kantans,2524
8,65,0,21,1,San Diego,San Diego Surfers,Pacific,Samuel Sevian,2610,Riga,Riga Magicians,Eastern,Noel Studer,2478
8,65,0,21,2,San Diego,San Diego Surfers,Pacific,Michael Brown,2499,Riga,Riga Magicians,Eastern,Arturs Bernotas,2431
8,65,0,21,3,San Diego,San Diego Surfers,Pacific,Tatev Abrahamyan,2333,Riga,Riga Magicians,Eastern,Vojtech Zwardon,2405
8,65,1,21,0,Montreal,Montreal Chessbrahs,Atlantic,Eric Hansen,2629,Oslo,Oslo Trolls,Eastern,Roeland Pruijssers,2507
8,65,1,21,1,Montreal,Montreal Chessbrahs,Atlantic,Aman Hambleton,2479,Oslo,Oslo Trolls,Eastern,Ori Kobo,2482
8,65,1,21,2,Montreal,Montreal Chessbrahs,Atlantic,Raja Panjwani,2407,Oslo,Oslo Trolls,Eastern,Lars Oskar Hauge,2433
8,65,1,21,3,Montreal,Montreal Chessbrahs,Atlantic,Shiyam Thavandiran,2385,Oslo,Oslo Trolls,Eastern,Kjetil Stokke,2335
8,65,2,21,0,Miami,Miami Champions,Atlantic,Eduardo Iturrizaga,2665,Estonia,Estonia Horses,Eastern,Gadir Guseinov,2646
8,65,2,21,1,Miami,Miami Champions,Atlantic,Yuniesky Quesada,2619,Estonia,Estonia Horses,Eastern,Avital Boruchovsky,2565
8,65,2,21,2,Miami,Miami Champions,Atlantic,Julio Becerra Rivero,2536,Estonia,Estonia Horses,Eastern,Jaan Ehlvest,2536
8,65,2,21,3,Miami,Miami Champions,Atlantic,Nicholas Rosenthal,2164,Estonia,Estonia Horses,Eastern,Sander Kukk,2178
8,65,3,21,0,Webster,Webster Windmills,Atlantic,Aleksandr Shimanov,2646,Norway,Norway Gnomes,Eastern,Magnus Carlsen,2827
8,65,3,21,1,Webster,Webster Windmills,Atlantic,Ray Robson,2644,Norway,Norway Gnomes,Eastern,Nils Grandelius,2653
8,65,3,21,2,Webster,Webster Windmills,Atlantic,Denes Boros,2475,Norway,Norway Gnomes,Eastern,Ruifeng Li,2585
8,65,3,21,3,Webster,Webster Windmills,Atlantic,Katerina Nemcova,2315,Norway,Norway Gnomes,Eastern,Francisco Silva Gonzalez,2062
8,65,4,21,0,Amsterdam,Amsterdam Mosquitoes,Central,Suat Atalik,2537,Minnesota,Minnesota Blizzard,Atlantic,Mauricio Flores,2529
8,65,4,21,1,Amsterdam,Amsterdam Mosquitoes,Central,David Klein,2491,Minnesota,Minnesota Blizzard,Atlantic,Andrew Tang,2488
8,65,4,21,2,Amsterdam,Amsterdam Mosquitoes,Central,Quinten Ducarmon,2473,Minnesota,Minnesota Blizzard,Atlantic,Akshat Chandra,2481
8,65,4,21,3,Amsterdam,Amsterdam Mosquitoes,Central,Miguoel Admiraal,2448,Minnesota,Minnesota Blizzard,Atlantic,Daniel Gurevich,2471
8,65,5,21,0,London Towers,London Towers,Central,Ameet Ghasi,2475,San Jose,San Jose Hackers,Pacific,Rauf Mamedov,2678
8,65,5,21,1,London Towers,London Towers,Central,Roman Yanchenko,2436,San Jose,San Jose Hackers,Pacific,Daniel Naroditsky,2626
8,65,5,21,2,London Towers,London Towers,Central,David Gorodetzky,2418,San Jose,San Jose Hackers,Pacific,Zviad Izoria,2601
8,65,5,21,3,London Towers,London Towers,Central,Aaron Summerscale,2395,San Jose,San Jose Hackers,Pacific,Vinesh Ravuri,1918
8,65,6,21,0,London Lions,London Lions,Central,Yang-Fan Zhou,2461,Las Vegas,Las Vegas Desert Rats,Pacific,Sergei Azarov,2567
8,65,6,21,1,London Lions,London Lions,Central,Justin Tan,2439,Las Vegas,Las Vegas Desert Rats,Pacific,Robert Aghasaryan,2531
8,65,6,21,2,London Lions,London Lions,Central,Ravi Haria,2398,Las Vegas,Las Vegas Desert Rats,Pacific,Levon Altounian,2443
8,65,6,21,3,London Lions,London Lions,Central,Lawrence Cooper,2347,Las Vegas,Las Vegas Desert Rats,Pacific,Joel Banawa,2401
8,65,7,21,0,Stockholm,Stockholm Snowballs,Central,Baadur Jobava,2702,Australia,Australia Kangaroos,Pacific,Evgenij Miroshnichenko,2606
8,65,7,21,1,Stockholm,Stockholm Snowballs,Central,Levan Pantsulaia,2593,Australia,Australia Kangaroos,Pacific,Zong-Yuan Zhao,2543
8,65,7,21,2,Stockholm,Stockholm Snowballs,Central,Erik Blomqvist,2521,Australia,Australia Kangaroos,Pacific,Anton Smirnov,2508
8,65,7,21,3,Stockholm,Stockholm Snowballs,Central,Inna Agrest,2271,Australia,Australia Kangaroos,Pacific,Brandon Clarke,2319
